,customer_id,order_frequency,order_recency,order_monetary,R_score,F_score,M_score,RFM_score,Segment,Scores
926,2672,8,15,8417.05,3,3,3,333,Loyal,333
927,395,7,30,7802.49,3,3,3,333,Loyal,333
928,2283,7,30,7052.93,3,3,3,333,Loyal,333
929,2872,7,24,7041.06,3,3,3,333,Loyal,333
930,3436,7,22,8090.11,3,3,3,333,Loyal,333
931,2540,7,20,7819.73,3,3,3,333,Loyal,333
932,636,7,19,7808.71,3,3,3,333,Loyal,333
933,2703,7,19,7330.05,3,3,3,333,Loyal,333
934,2204,8,17,7935.08,3,3,3,333,Loyal,333
935,3201,7,21,7757.73,3,3,3,333,Loyal,333
936,90,7,30,7703.58,3,3,3,333,Loyal,333
937,3077,7,16,8452.62,3,3,3,333,Loyal,333
938,634,8,17,7951.04,3,3,3,333,Loyal,333
939,2102,7,17,7317.46,3,3,3,333,Loyal,333
940,2385,8,31,7901.94,3,3,3,333,Loyal,333
941,372,8,31,6870.42,3,3,3,333,Loyal,333
942,2008,7,29,7961.95,3,3,3,333,Loyal,333
943,429,8,18,8631.57,3,3,3,333,Loyal,333
944,345,7,19,7446.14,3,3,3,333,Loyal,333
945,58,8,20,6967.31,3,3,3,333,Loyal,333
946,2955,8,19,8309.33,3,3,3,333,Loyal,333
947,3407,8,18,8397.3,3,3,3,333,Loyal,333
948,2988,8,32,8349.34,3,3,3,333,Loyal,333
949,2620,8,30,8317.97,3,3,3,333,Loyal,333
950,2217,7,22,6891.28,3,3,3,333,Loyal,333
951,24,7,17,6885.51,3,3,3,333,Loyal,333
952,682,7,20,8280.35,3,3,3,333,Loyal,333
953,1481,8,20,7837.75,3,3,3,333,Loyal,333
954,1461,7,18,8475.94,3,3,3,333,Loyal,333
955,794,7,22,7832.74,3,3,3,333,Loyal,333
956,1483,8,29,7979.17,3,3,3,333,Loyal,333
957,237,8,26,7156.79,3,3,3,333,Loyal,333
958,1644,7,22,8493.64,3,3,3,333,Loyal,333
959,3131,8,17,7333.7,3,3,3,333,Loyal,333
960,1511,8,16,7012.24,3,3,3,333,Loyal,333
961,3319,7,22,7042.89,3,3,3,333,Loyal,333
962,340,8,30,8079.91,3,3,3,333,Loyal,333
963,2839,8,17,7971.99,3,3,3,333,Loyal,333
964,1032,8,30,6902.84,3,3,3,333,Loyal,333
965,1949,7,29,8547.61,3,3,3,333,Loyal,333
966,2509,8,25,8313.9,3,3,3,333,Loyal,333
967,3120,7,20,7351.7,3,3,3,333,Loyal,333
968,2361,7,22,7640.51,3,3,3,333,Loyal,333
969,2073,8,18,8097.38,3,3,3,333,Loyal,333
970,1291,7,16,8651.92,3,3,3,333,Loyal,333
971,1056,7,24,7920.27,3,3,3,333,Loyal,333
972,1007,7,20,8532.46,3,3,3,333,Loyal,333
973,2338,7,23,7546.18,3,3,3,333,Loyal,333
974,1451,7,31,7294.32,3,3,3,333,Loyal,333
975,1694,7,19,7616.63,3,3,3,333,Loyal,333
976,723,8,15,7012.59,3,3,3,333,Loyal,333
977,1646,7,26,7426.27,3,3,3,333,Loyal,333
978,1468,7,24,7792.76,3,3,3,333,Loyal,333
979,752,8,20,8004.32,3,3,3,333,Loyal,333
980,1363,7,24,7017.55,3,3,3,333,Loyal,333
981,3254,7,31,7980.87,3,3,3,333,Loyal,333
982,950,7,32,8329.7,3,3,3,333,Loyal,333
983,2916,7,24,8475.59,3,3,3,333,Loyal,333
984,1551,7,22,7800.78,3,3,3,333,Loyal,333
985,401,7,29,7478.68,3,3,3,333,Loyal,333
986,2501,7,18,7685.12,3,3,3,333,Loyal,333
987,2381,7,29,7877.93,3,3,3,333,Loyal,333
988,2247,7,29,8149.48,3,3,3,333,Loyal,333
989,2110,7,26,7589.57,3,3,3,333,Loyal,333
990,2318,7,16,8129.61,3,3,3,333,Loyal,333
991,3185,7,18,6809.12,3,3,3,333,Loyal,333
992,145,7,28,8149.19,3,3,3,333,Loyal,333
993,3219,8,27,7191.65,3,3,3,333,Loyal,333
994,1111,7,20,6922.7,3,3,3,333,Loyal,333
995,3353,7,30,5270.16,3,3,2,332,Potential Loyalist,332
996,1707,8,17,6588.76,3,3,2,332,Potential Loyalist,332
997,2495,8,31,5497.11,3,3,2,332,Potential Loyalist,332
998,2481,7,20,5825.4,3,3,2,332,Potential Loyalist,332
999,314,8,20,6264.73,3,3,2,332,Potential Loyalist,332
1000,923,7,32,6019.19,3,3,2,332,Potential Loyalist,332
1001,2687,7,17,6724.23,3,3,2,332,Potential Loyalist,332
1002,2438,7,27,6007.49,3,3,2,332,Potential Loyalist,332
1003,2251,7,15,5798.71,3,3,2,332,Potential Loyalist,332
1004,1752,7,28,5387.53,3,3,2,332,Potential Loyalist,332
1005,84,7,28,5464.65,3,3,2,332,Potential Loyalist,332
1006,1942,8,16,6241.37,3,3,2,332,Potential Loyalist,332
1007,3252,7,18,5910.41,3,3,2,332,Potential Loyalist,332
1008,2071,7,20,5340.02,3,3,2,332,Potential Loyalist,332
1009,2832,8,23,6485.34,3,3,2,332,Potential Loyalist,332
1010,1884,7,24,6672.0,3,3,2,332,Potential Loyalist,332
1011,3030,7,24,5700.4,3,3,2,332,Potential Loyalist,332
1012,333,7,22,6422.91,3,3,2,332,Potential Loyalist,332
1013,642,7,24,5304.37,3,3,2,332,Potential Loyalist,332
1014,2622,7,16,6595.22,3,3,2,332,Potential Loyalist,332
1015,1155,7,29,5342.13,3,3,2,332,Potential Loyalist,332
1016,2331,7,19,5341.04,3,3,2,332,Potential Loyalist,332
1017,3352,7,30,5559.64,3,3,2,332,Potential Loyalist,332
1018,2904,7,23,5397.49,3,3,2,332,Potential Loyalist,332
1019,488,7,27,4859.1,3,3,1,331,Potential Loyalist,331
1020,2608,7,17,4403.82,3,3,1,331,Potential Loyalist,331
1021,475,7,24,5131.25,3,3,1,331,Potential Loyalist,331
1022,907,7,26,3448.87,3,3,0,330,Potential Loyalist,330
1023,3288,6,32,8748.24,3,2,4,324,Loyal,324
1024,782,6,25,10216.48,3,2,4,324,Loyal,324
1025,1809,6,27,10150.57,3,2,4,324,Loyal,324
1026,1300,6,20,9217.35,3,2,4,324,Loyal,324
1027,706,6,30,10040.5,3,2,4,324,Loyal,324
1028,313,6,17,8979.0,3,2,4,324,Loyal,324
1029,823,6,23,9755.81,3,2,4,324,Loyal,324
1030,210,6,22,8805.2,3,2,4,324,Loyal,324
1031,1863,6,24,8915.48,3,2,4,324,Loyal,324
1032,1868,6,26,10105.23,3,2,4,324,Loyal,324
1033,352,6,25,8533.27,3,2,3,323,Potential Loyalist,323
1034,3158,6,16,7721.69,3,2,3,323,Potential Loyalist,323
1035,3372,6,31,7238.88,3,2,3,323,Potential Loyalist,323
1036,859,6,18,6979.78,3,2,3,323,Potential Loyalist,323
1037,2288,6,29,6972.7,3,2,3,323,Potential Loyalist,323
1038,1967,6,22,7697.19,3,2,3,323,Potential Loyalist,323
1039,1440,6,19,8415.02,3,2,3,323,Potential Loyalist,323
1040,2260,6,17,8234.9,3,2,3,323,Potential Loyalist,323
1041,1861,6,29,7073.07,3,2,3,323,Potential Loyalist,323
1042,2310,6,15,8126.88,3,2,3,323,Potential Loyalist,323
1043,2170,6,28,7695.75,3,2,3,323,Potential Loyalist,323
1044,2683,6,16,7829.89,3,2,3,323,Potential Loyalist,323
1045,1015,6,26,7096.79,3,2,3,323,Potential Loyalist,323
1046,792,6,17,6907.9,3,2,3,323,Potential Loyalist,323
1047,532,6,28,7503.27,3,2,3,323,Potential Loyalist,323
1048,2852,6,25,8373.67,3,2,3,323,Potential Loyalist,323
1049,220,6,15,7458.69,3,2,3,323,Potential Loyalist,323
1050,2712,6,16,6967.02,3,2,3,323,Potential Loyalist,323
1051,3379,6,20,8165.43,3,2,3,323,Potential Loyalist,323
1052,2412,6,17,7097.64,3,2,3,323,Potential Loyalist,323
1053,2360,6,27,8601.41,3,2,3,323,Potential Loyalist,323
1054,1110,6,17,7310.36,3,2,3,323,Potential Loyalist,323
1055,815,6,27,7646.77,3,2,3,323,Potential Loyalist,323
1056,553,6,19,6913.18,3,2,3,323,Potential Loyalist,323
1057,3084,6,15,7652.58,3,2,3,323,Potential Loyalist,323
1058,3383,6,29,7014.41,3,2,3,323,Potential Loyalist,323
1059,2488,6,18,6900.39,3,2,3,323,Potential Loyalist,323
1060,2844,6,23,6778.91,3,2,3,323,Potential Loyalist,323
1061,2888,6,29,7967.07,3,2,3,323,Potential Loyalist,323
1062,2980,6,15,7498.77,3,2,3,323,Potential Loyalist,323
1063,1423,6,24,7143.39,3,2,3,323,Potential Loyalist,323
1064,149,6,18,7091.73,3,2,3,323,Potential Loyalist,323
1065,69,6,20,8395.75,3,2,3,323,Potential Loyalist,323
1066,1639,6,30,7481.22,3,2,3,323,Potential Loyalist,323
1067,2768,6,23,6811.94,3,2,3,323,Potential Loyalist,323
1068,3300,6,15,8221.25,3,2,3,323,Potential Loyalist,323
1069,308,6,25,7432.02,3,2,3,323,Potential Loyalist,323
1070,2057,6,16,6889.26,3,2,3,323,Potential Loyalist,323
1071,1351,6,17,8020.08,3,2,3,323,Potential Loyalist,323
1072,418,6,28,6298.14,3,2,2,322,Potential Loyalist,322
1073,1314,6,27,6419.91,3,2,2,322,Potential Loyalist,322
1074,2439,6,18,5841.8,3,2,2,322,Potential Loyalist,322
1075,3478,6,29,6445.49,3,2,2,322,Potential Loyalist,322
1076,2843,6,20,6116.0,3,2,2,322,Potential Loyalist,322
1077,2919,6,21,5710.05,3,2,2,322,Potential Loyalist,322
1078,2024,6,29,5998.77,3,2,2,322,Potential Loyalist,322
1079,3443,6,29,6729.01,3,2,2,322,Potential Loyalist,322
1080,1969,6,17,6142.67,3,2,2,322,Potential Loyalist,322
1081,523,6,18,6485.21,3,2,2,322,Potential Loyalist,322
1082,5,6,16,5903.2,3,2,2,322,Potential Loyalist,322
1083,2544,6,32,6633.58,3,2,2,322,Potential Loyalist,322
1084,1356,6,22,6474.39,3,2,2,322,Potential Loyalist,322
1085,625,6,16,5688.67,3,2,2,322,Potential Loyalist,322
1086,1027,6,24,6580.15,3,2,2,322,Potential Loyalist,322
1087,1813,6,18,6307.18,3,2,2,322,Potential Loyalist,322
1088,1029,6,30,6223.08,3,2,2,322,Potential Loyalist,322
1089,2650,6,25,5688.65,3,2,2,322,Potential Loyalist,322
1090,3479,6,31,6015.17,3,2,2,322,Potential Loyalist,322
1091,3425,6,18,6287.46,3,2,2,322,Potential Loyalist,322
1092,2484,6,24,5472.78,3,2,2,322,Potential Loyalist,322
1093,2899,6,30,6188.15,3,2,2,322,Potential Loyalist,322
1094,1196,6,18,5307.82,3,2,2,322,Potential Loyalist,322
1095,1586,6,16,6104.44,3,2,2,322,Potential Loyalist,322
1096,1073,6,17,6454.89,3,2,2,322,Potential Loyalist,322
1097,2462,6,24,5779.98,3,2,2,322,Potential Loyalist,322
1098,2997,6,31,5293.91,3,2,2,322,Potential Loyalist,322
1099,701,6,32,6285.29,3,2,2,322,Potential Loyalist,322
1100,186,6,23,5550.85,3,2,2,322,Potential Loyalist,322
1101,1759,6,18,5494.57,3,2,2,322,Potential Loyalist,322
1102,849,6,27,6086.66,3,2,2,322,Potential Loyalist,322
1103,1878,6,32,6231.59,3,2,2,322,Potential Loyalist,322
1104,396,6,29,6560.69,3,2,2,322,Potential Loyalist,322
1105,2833,6,16,6437.61,3,2,2,322,Potential Loyalist,322
1106,1388,6,19,6237.99,3,2,2,322,Potential Loyalist,322
1107,1835,6,25,5273.87,3,2,2,322,Potential Loyalist,322
1108,3285,6,19,6515.55,3,2,2,322,Potential Loyalist,322
1109,221,6,18,6729.84,3,2,2,322,Potential Loyalist,322
1110,2803,6,30,6522.64,3,2,2,322,Potential Loyalist,322
1111,561,6,28,5776.22,3,2,2,322,Potential Loyalist,322
1112,1050,6,26,4722.12,3,2,1,321,Potential Loyalist,321
1113,188,6,15,5126.07,3,2,1,321,Potential Loyalist,321
1114,1406,6,28,4605.35,3,2,1,321,Potential Loyalist,321
1115,785,6,18,4304.54,3,2,1,321,Potential Loyalist,321
1116,1429,6,31,3862.72,3,2,1,321,Potential Loyalist,321
1117,756,6,25,3859.17,3,2,1,321,Potential Loyalist,321
1118,233,6,17,5218.62,3,2,1,321,Potential Loyalist,321
1119,1026,6,29,4769.81,3,2,1,321,Potential Loyalist,321
1120,766,6,16,4962.24,3,2,1,321,Potential Loyalist,321
1121,1061,6,24,4056.76,3,2,1,321,Potential Loyalist,321
1122,1684,6,16,4309.7,3,2,1,321,Potential Loyalist,321
1123,2645,6,32,5168.14,3,2,1,321,Potential Loyalist,321
1124,777,6,27,5113.99,3,2,1,321,Potential Loyalist,321
1125,1295,6,29,5147.23,3,2,1,321,Potential Loyalist,321
1126,2871,6,20,4852.74,3,2,1,321,Potential Loyalist,321
1127,2432,6,32,4408.47,3,2,1,321,Potential Loyalist,321
1128,2461,6,31,4090.26,3,2,1,321,Potential Loyalist,321
1129,3174,6,24,4986.21,3,2,1,321,Potential Loyalist,321
1130,2944,6,30,4572.33,3,2,1,321,Potential Loyalist,321
1131,631,6,16,3211.98,3,2,0,320,Potential Loyalist,320
1132,696,6,21,3720.1,3,2,0,320,Potential Loyalist,320
1133,3058,5,24,8188.64,3,1,3,313,Promising,313
1134,2213,5,15,7240.5,3,1,3,313,Promising,313
1135,1697,5,24,6885.15,3,1,3,313,Promising,313
1136,969,5,17,6968.38,3,1,3,313,Promising,313
1137,2092,5,16,6764.39,3,1,3,313,Promising,313
1138,2652,5,23,7176.64,3,1,3,313,Promising,313
1139,193,5,24,7368.36,3,1,3,313,Promising,313
1140,2426,5,16,8399.89,3,1,3,313,Promising,313
1141,2639,5,31,7255.96,3,1,3,313,Promising,313
1142,1308,5,15,7509.25,3,1,3,313,Promising,313
1143,2105,5,23,7196.77,3,1,3,313,Promising,313
1144,2312,5,28,7250.51,3,1,3,313,Promising,313
1145,1288,5,22,7824.94,3,1,3,313,Promising,313
1146,176,5,22,6733.15,3,1,2,312,Potential Loyalist,312
1147,3186,5,19,5875.91,3,1,2,312,Potential Loyalist,312
1148,3129,5,16,6405.03,3,1,2,312,Potential Loyalist,312
1149,2366,5,19,5543.95,3,1,2,312,Potential Loyalist,312
1150,795,5,18,5980.89,3,1,2,312,Potential Loyalist,312
1151,2677,5,27,5446.05,3,1,2,312,Potential Loyalist,312
1152,3132,5,23,5502.29,3,1,2,312,Potential Loyalist,312
1153,3178,5,29,6357.48,3,1,2,312,Potential Loyalist,312
1154,1128,5,26,5855.44,3,1,2,312,Potential Loyalist,312
1155,1018,5,26,6164.88,3,1,2,312,Potential Loyalist,312
1156,667,5,19,5826.33,3,1,2,312,Potential Loyalist,312
1157,484,5,19,5694.35,3,1,2,312,Potential Loyalist,312
1158,2127,5,32,5437.05,3,1,2,312,Potential Loyalist,312
1159,3309,5,24,5485.79,3,1,2,312,Potential Loyalist,312
1160,1720,5,23,5561.49,3,1,2,312,Potential Loyalist,312
1161,1505,5,18,6155.87,3,1,2,312,Potential Loyalist,312
1162,1379,5,28,6509.42,3,1,2,312,Potential Loyalist,312
1163,2143,5,27,5872.29,3,1,2,312,Potential Loyalist,312
1164,918,5,16,5684.7,3,1,2,312,Potential Loyalist,312
1165,3394,5,19,5926.59,3,1,2,312,Potential Loyalist,312
1166,1316,5,32,5704.71,3,1,2,312,Potential Loyalist,312
1167,2624,5,27,5629.39,3,1,2,312,Potential Loyalist,312
1168,857,5,24,6692.93,3,1,2,312,Potential Loyalist,312
1169,1761,5,18,5743.1,3,1,2,312,Potential Loyalist,312
1170,3307,5,16,6066.91,3,1,2,312,Potential Loyalist,312
1171,1518,5,31,6263.77,3,1,2,312,Potential Loyalist,312
1172,3390,5,18,6156.36,3,1,2,312,Potential Loyalist,312
1173,1681,5,18,5956.62,3,1,2,312,Potential Loyalist,312
1174,2987,5,17,5300.65,3,1,2,312,Potential Loyalist,312
1175,683,5,15,5616.71,3,1,2,312,Potential Loyalist,312
1176,1930,5,21,6575.57,3,1,2,312,Potential Loyalist,312
1177,2280,5,24,6373.32,3,1,2,312,Potential Loyalist,312
1178,588,5,19,6053.33,3,1,2,312,Potential Loyalist,312
1179,2952,5,27,6242.1,3,1,2,312,Potential Loyalist,312
1180,989,5,25,6725.91,3,1,2,312,Potential Loyalist,312
1181,1292,5,31,6404.32,3,1,2,312,Potential Loyalist,312
1182,408,5,17,5252.97,3,1,2,312,Potential Loyalist,312
1183,3422,5,32,5634.98,3,1,2,312,Potential Loyalist,312
1184,3462,5,21,5392.75,3,1,2,312,Potential Loyalist,312
1185,3368,5,29,5971.18,3,1,2,312,Potential Loyalist,312
1186,227,5,26,5589.13,3,1,2,312,Potential Loyalist,312
1187,1409,5,22,6232.56,3,1,2,312,Potential Loyalist,312
1188,327,5,16,6108.21,3,1,2,312,Potential Loyalist,312
1189,817,5,16,5340.0,3,1,2,312,Potential Loyalist,312
1190,3022,5,31,3884.79,3,1,1,311,Promising,311
1191,744,5,23,4149.55,3,1,1,311,Promising,311
1192,2772,5,25,5138.68,3,1,1,311,Promising,311
1193,3085,5,25,4858.75,3,1,1,311,Promising,311
1194,3018,5,19,3833.35,3,1,1,311,Promising,311
1195,1723,5,17,4943.21,3,1,1,311,Promising,311
1196,2392,5,26,5215.18,3,1,1,311,Promising,311
1197,1790,5,32,4313.98,3,1,1,311,Promising,311
1198,3303,5,20,4834.35,3,1,1,311,Promising,311
1199,208,5,27,5158.98,3,1,1,311,Promising,311
1200,3440,5,32,5026.7,3,1,1,311,Promising,311
1201,156,5,16,4831.58,3,1,1,311,Promising,311
1202,2466,5,19,4796.14,3,1,1,311,Promising,311
1203,1195,5,19,5178.38,3,1,1,311,Promising,311
1204,873,5,31,4426.2,3,1,1,311,Promising,311
1205,3263,5,23,4721.62,3,1,1,311,Promising,311
1206,2760,5,31,5241.94,3,1,1,311,Promising,311
1207,1226,5,24,5188.65,3,1,1,311,Promising,311
1208,915,5,28,4802.6,3,1,1,311,Promising,311
1209,2445,5,17,5245.21,3,1,1,311,Promising,311
1210,452,5,24,3872.43,3,1,1,311,Promising,311
1211,1125,5,29,3793.57,3,1,1,311,Promising,311
1212,1718,5,24,4488.2,3,1,1,311,Promising,311
1213,3238,5,29,3916.44,3,1,1,311,Promising,311
1214,1486,5,32,4895.26,3,1,1,311,Promising,311
1215,2100,5,18,4288.18,3,1,1,311,Promising,311
1216,3345,5,31,3926.35,3,1,1,311,Promising,311
1217,3302,5,20,3954.11,3,1,1,311,Promising,311
1218,1719,5,19,5061.53,3,1,1,311,Promising,311
1219,2966,5,32,5009.32,3,1,1,311,Promising,311
1220,258,5,18,4816.4,3,1,1,311,Promising,311
1221,580,5,24,4456.28,3,1,1,311,Promising,311
1222,1974,5,32,3780.45,3,1,1,311,Promising,311
1223,2117,5,24,3925.17,3,1,1,311,Promising,311
1224,2811,5,25,4456.35,3,1,1,311,Promising,311
1225,2214,5,27,5053.05,3,1,1,311,Promising,311
1226,3082,5,16,4508.03,3,1,1,311,Promising,311
1227,3278,5,22,5194.07,3,1,1,311,Promising,311
1228,2159,5,18,5111.04,3,1,1,311,Promising,311
1229,1455,5,32,5089.9,3,1,1,311,Promising,311
1230,731,5,25,4442.07,3,1,1,311,Promising,311
1231,3408,5,22,4452.78,3,1,1,311,Promising,311
1232,2422,5,32,4670.18,3,1,1,311,Promising,311
1233,1244,5,19,4737.43,3,1,1,311,Promising,311
1234,3299,5,30,4560.97,3,1,1,311,Promising,311
1235,1310,5,20,4177.02,3,1,1,311,Promising,311
1236,1122,5,26,4714.81,3,1,1,311,Promising,311
1237,937,5,15,4550.33,3,1,1,311,Promising,311
1238,253,5,17,2932.39,3,1,0,310,Promising,310
1239,137,5,27,3507.05,3,1,0,310,Promising,310
1240,133,5,26,3164.55,3,1,0,310,Promising,310
1241,3027,5,31,3296.91,3,1,0,310,Promising,310
1242,1153,5,17,3306.24,3,1,0,310,Promising,310
1243,2801,5,22,3312.28,3,1,0,310,Promising,310
1244,324,5,21,2711.14,3,1,0,310,Promising,310
1245,3391,5,19,3719.61,3,1,0,310,Promising,310
1246,2467,5,21,2590.13,3,1,0,310,Promising,310
1247,154,5,23,3521.53,3,1,0,310,Promising,310
1248,458,5,26,3615.63,3,1,0,310,Promising,310
1249,520,5,16,2566.04,3,1,0,310,Promising,310
1250,3274,5,30,3450.3,3,1,0,310,Promising,310
1251,1078,5,18,3640.22,3,1,0,310,Promising,310
1252,1419,5,22,3385.24,3,1,0,310,Promising,310
1253,2300,4,17,7346.11,3,0,3,303,Promising,303
1254,2172,4,29,6844.5,3,0,3,303,Promising,303
1255,3006,4,30,5912.1,3,0,2,302,Promising,302
1256,2614,4,20,6322.41,3,0,2,302,Promising,302
1257,1399,4,16,6034.2,3,0,2,302,Promising,302
1258,2665,3,30,5364.68,3,0,2,302,Promising,302
1259,1507,4,16,6661.28,3,0,2,302,Promising,302
1260,3413,4,25,6325.24,3,0,2,302,Promising,302
1261,1008,4,17,5409.69,3,0,2,302,Promising,302
1262,3100,4,20,5579.87,3,0,2,302,Promising,302
1263,2558,4,32,5684.29,3,0,2,302,Promising,302
1264,2543,4,22,5543.46,3,0,2,302,Promising,302
1265,2007,4,23,6309.45,3,0,2,302,Promising,302
1266,3089,4,27,6196.13,3,0,2,302,Promising,302
1267,20,4,31,6618.86,3,0,2,302,Promising,302
1268,1603,4,23,5471.89,3,0,2,302,Promising,302
1269,387,3,31,5303.1,3,0,2,302,Promising,302
1270,2511,4,32,5381.19,3,0,2,302,Promising,302
1271,2295,4,17,5830.14,3,0,2,302,Promising,302
1272,1903,4,16,6548.94,3,0,2,302,Promising,302
1273,259,4,27,5329.94,3,0,2,302,Promising,302
1274,2533,3,18,4689.75,3,0,1,301,Promising,301
1275,1126,4,19,4725.44,3,0,1,301,Promising,301
1276,266,4,32,4191.43,3,0,1,301,Promising,301
1277,536,4,32,4912.82,3,0,1,301,Promising,301
1278,72,4,22,4048.85,3,0,1,301,Promising,301
1279,2846,4,15,4002.3,3,0,1,301,Promising,301
1280,1214,4,23,4251.7,3,0,1,301,Promising,301
1281,1371,4,26,4146.6,3,0,1,301,Promising,301
1282,1105,2,16,3965.44,3,0,1,301,Promising,301
1283,2199,4,24,4628.71,3,0,1,301,Promising,301
1284,2031,4,19,4477.19,3,0,1,301,Promising,301
1285,798,3,21,4285.05,3,0,1,301,Promising,301
1286,460,4,17,5012.97,3,0,1,301,Promising,301
1287,2817,3,15,4046.61,3,0,1,301,Promising,301
1288,1961,3,25,4600.36,3,0,1,301,Promising,301
1289,1924,3,25,4133.39,3,0,1,301,Promising,301
1290,2557,3,30,5222.06,3,0,1,301,Promising,301
1291,2408,3,24,3920.17,3,0,1,301,Promising,301
1292,1804,3,31,4740.04,3,0,1,301,Promising,301
1293,1633,3,17,4623.68,3,0,1,301,Promising,301
1294,1847,3,32,3921.92,3,0,1,301,Promising,301
1295,2864,4,17,4770.77,3,0,1,301,Promising,301
1296,3056,4,19,4165.67,3,0,1,301,Promising,301
1297,2137,4,20,4683.41,3,0,1,301,Promising,301
1298,583,4,31,4129.98,3,0,1,301,Promising,301
1299,2085,3,27,4294.14,3,0,1,301,Promising,301
1300,199,4,15,4323.86,3,0,1,301,Promising,301
1301,797,4,21,4668.49,3,0,1,301,Promising,301
1302,3136,4,25,4905.76,3,0,1,301,Promising,301
1303,806,4,31,4854.46,3,0,1,301,Promising,301
1304,3282,4,16,4534.85,3,0,1,301,Promising,301
1305,651,3,18,5028.17,3,0,1,301,Promising,301
1306,2218,3,21,4304.09,3,0,1,301,Promising,301
1307,3096,3,15,5023.06,3,0,1,301,Promising,301
1308,119,4,30,5217.66,3,0,1,301,Promising,301
1309,2515,3,24,4764.52,3,0,1,301,Promising,301
1310,2996,3,21,4774.51,3,0,1,301,Promising,301
1311,654,4,28,4666.55,3,0,1,301,Promising,301
1312,1753,4,27,4242.64,3,0,1,301,Promising,301
1313,216,4,16,4801.61,3,0,1,301,Promising,301
1314,1601,4,19,3901.84,3,0,1,301,Promising,301
1315,2436,4,16,3919.84,3,0,1,301,Promising,301
1316,3480,4,16,4659.76,3,0,1,301,Promising,301
1317,1705,4,15,5029.5,3,0,1,301,Promising,301
1318,939,4,31,5121.02,3,0,1,301,Promising,301
1319,2198,4,25,4003.11,3,0,1,301,Promising,301
1320,1079,4,17,3829.11,3,0,1,301,Promising,301
1321,277,4,21,4539.22,3,0,1,301,Promising,301
1322,1041,4,20,4271.03,3,0,1,301,Promising,301
1323,1989,4,22,5139.46,3,0,1,301,Promising,301
1324,2241,4,17,4335.0,3,0,1,301,Promising,301
1325,2229,4,21,3937.92,3,0,1,301,Promising,301
1326,3226,4,20,1217.42,3,0,0,300,Promising,300
1327,3110,3,17,2064.77,3,0,0,300,Promising,300
1328,1188,2,18,3043.9,3,0,0,300,Promising,300
1329,3149,3,22,3636.56,3,0,0,300,Promising,300
1330,335,2,24,2234.34,3,0,0,300,Promising,300
1331,2971,3,27,2449.96,3,0,0,300,Promising,300
1332,2546,4,19,2419.01,3,0,0,300,Promising,300
1333,2694,4,29,2766.09,3,0,0,300,Promising,300
1334,1855,4,22,3648.1,3,0,0,300,Promising,300
1335,1242,3,17,2670.47,3,0,0,300,Promising,300
1336,3259,2,32,1027.94,3,0,0,300,Promising,300
1337,1431,4,19,3180.44,3,0,0,300,Promising,300
1338,1923,4,15,3704.94,3,0,0,300,Promising,300
1339,1414,2,18,1758.44,3,0,0,300,Promising,300
1340,1634,4,29,3683.93,3,0,0,300,Promising,300
1341,3316,2,20,2608.09,3,0,0,300,Promising,300
1342,2176,3,28,2662.82,3,0,0,300,Promising,300
1343,2636,3,30,3411.77,3,0,0,300,Promising,300
1344,1734,2,25,1998.59,3,0,0,300,Promising,300
1345,1344,3,21,1709.46,3,0,0,300,Promising,300
1346,1204,2,24,598.64,3,0,0,300,Promising,300
1347,1343,3,20,3737.68,3,0,0,300,Promising,300
1348,1273,3,23,3050.31,3,0,0,300,Promising,300
1349,2332,4,31,1972.9,3,0,0,300,Promising,300
1350,1618,2,28,2033.21,3,0,0,300,Promising,300
1351,3222,2,15,2179.35,3,0,0,300,Promising,300
1352,2320,3,24,2655.46,3,0,0,300,Promising,300
1353,2239,2,32,1693.21,3,0,0,300,Promising,300
1354,2868,4,25,3572.73,3,0,0,300,Promising,300
1355,2215,2,19,1965.68,3,0,0,300,Promising,300
1356,2451,3,17,3247.85,3,0,0,300,Promising,300
1357,2586,3,19,3379.79,3,0,0,300,Promising,300
1358,1059,2,22,2449.81,3,0,0,300,Promising,300
1359,834,4,18,3595.53,3,0,0,300,Promising,300
1360,412,3,27,3041.12,3,0,0,300,Promising,300
1361,3159,2,25,3527.29,3,0,0,300,Promising,300
1362,2417,1,22,1129.13,3,0,0,300,Promising,300
1363,74,3,28,2985.64,3,0,0,300,Promising,300
1364,1319,3,16,3463.61,3,0,0,300,Promising,300
1365,3488,2,17,2167.79,3,0,0,300,Promising,300
1366,1370,4,26,3173.01,3,0,0,300,Promising,300
1367,2126,4,25,2963.04,3,0,0,300,Promising,300
1368,1525,3,24,2983.65,3,0,0,300,Promising,300
1369,480,2,17,3179.31,3,0,0,300,Promising,300
1370,1630,3,23,3699.78,3,0,0,300,Promising,300
1371,3400,4,26,2797.13,3,0,0,300,Promising,300
1372,2903,3,26,3175.62,3,0,0,300,Promising,300
1373,178,4,32,3504.09,3,0,0,300,Promising,300
1374,2541,2,20,3358.87,3,0,0,300,Promising,300
1375,1738,4,21,2808.24,3,0,0,300,Promising,300
1376,222,2,20,2626.81,3,0,0,300,Promising,300
1377,2642,2,20,3229.64,3,0,0,300,Promising,300
1378,2631,3,27,3539.68,3,0,0,300,Promising,300
1379,2370,3,20,3107.97,3,0,0,300,Promising,300
1380,1910,3,17,3041.75,3,0,0,300,Promising,300
